category	day_of_week	description	incident_num	latitude	longitude	date	resolution
NON-CRIMINAL	Tuesday	TURNED IN GUN	160260023	37.7998154571094	-122.44368609814	2016-03-29T17:47:00Z	NONE
OTHER OFFENSES	Tuesday	TRAFFIC VIOLATION	160260039	37.7365437058548	-122.422298108398	2016-03-30T00:22:00Z	ARREST, BOOKED
LARCENY/THEFT	Monday	GRAND THEFT FROM UNLOCKED AUTO	160260045	37.7772806883397	-122.412838157611	2016-03-29T05:00:00Z	NONE
ASSAULT	Tuesday	BATTERY	160260051	37.7841893501425	-122.407633520742	2016-03-29T23:15:00Z	NONE
NON-CRIMINAL	Tuesday	LOST PROPERTY	160260067	37.7806150882873	-122.456216350632	2016-03-29T23:00:00Z	NONE
OTHER OFFENSES	Tuesday	TOBACCO PRODUCTS, SELLING OR FURNISHING TO MINOR	160260095	37.7274495137668	-122.404081477692	2016-03-30T00:44:00Z	ARREST, BOOKED
LARCENY/THEFT	Thursday	GRAND THEFT FROM A BUILDING	160260114	37.7913636073531	-122.414955526873	2016-03-25T06:59:00Z	UNFOUNDED
VANDALISM	Tuesday	MALICIOUS MISCHIEF, VANDALISM OF VEHICLES	160260120	37.7319385163154	-122.389831629821	2016-03-29T23:50:00Z	NONE
DRUG/NARCOTIC	Tuesday	POSSESSION OF NARCOTICS PARAPHERNALIA	160260136	37.7667189830239	-122.419074754954	2016-03-29T15:41:00Z	ARREST, BOOKED
WARRANTS	Tuesday	WARRANT ARREST	160260136	37.7667189830239	-122.419074754954	2016-03-29T15:41:00Z	ARREST, BOOKED
OTHER OFFENSES	Tuesday	TOBACCO PRODUCTS, SELLING OR FURNISHING TO MINOR	160260142	37.7326781230902	-122.40582138691	2016-03-30T01:00:00Z	ARREST, BOOKED
WARRANTS	Tuesday	WARRANT ARREST	160260158	37.7122058691973	-122.410641280689	2016-03-30T00:47:00Z	ARREST, BOOKED
LARCENY/THEFT	Tuesday	PETTY THEFT FROM LOCKED AUTO	160260170	37.7798399991998	-122.510524514092	2016-03-29T22:00:00Z	NONE
OTHER OFFENSES	Tuesday	PROBATION VIOLATION	160260186	37.7536322498822	-122.406324313914	2016-03-30T00:40:00Z	ARREST, BOOKED
VANDALISM	Tuesday	MALICIOUS MISCHIEF, VANDALISM OF VEHICLES	160260186	37.7536322498822	-122.406324313914	2016-03-30T00:40:00Z	ARREST, BOOKED
LARCENY/THEFT	Tuesday	PETTY THEFT FROM A BUILDING	160260192	37.8006947037442	-122.436775838314	2016-03-29T20:00:00Z	NONE
FRAUD	Tuesday	CREDIT CARD, THEFT BY USE OF	160260192	37.8006947037442	-122.436775838314	2016-03-29T20:00:00Z	NONE
LARCENY/THEFT	Monday	GRAND THEFT SHOPLIFTING	160260205	37.7884287785616	-122.433813580387	2016-03-28T23:12:00Z	NONE
OTHER OFFENSES	Tuesday	TOBACCO PRODUCTS, SELLING OR FURNISHING TO MINOR	160260211	37.7282055879734	-122.40390700421	2016-03-30T01:16:00Z	ARREST, BOOKED
LARCENY/THEFT	Thursday	ATTEMPTED SHOPLIFTING	160260227	37.7884287785616	-122.433813580387	2016-03-17T20:35:00Z	NONE
VEHICLE THEFT	Saturday	STOLEN TRUCK	160260233	37.7399199310796	-122.401046734633	2016-03-27T00:00:00Z	NONE
NON-CRIMINAL	Tuesday	AIDED CASE, MENTAL DISTURBED	160260255	37.7501530279446	-122.439398290782	2016-03-30T00:12:00Z	NONE
SEX OFFENSES, FORCIBLE	Tuesday	SEXUAL BATTERY	160260261	37.728489252473	-122.429969905093	2016-03-29T22:15:00Z	NONE
SUSPICIOUS OCC	Tuesday	SUSPICIOUS OCCURRENCE	160260261	37.728489252473	-122.429969905093	2016-03-29T22:15:00Z	NONE
NON-CRIMINAL	Tuesday	FOUND PROPERTY	160260277	37.7862578545865	-122.417295322526	2016-03-30T01:17:00Z	NONE
WARRANTS	Tuesday	ENROUTE TO OUTSIDE JURISDICTION	160260283	37.738126364663	-122.403340173577	2016-03-29T22:55:00Z	ARREST, BOOKED
ASSAULT	Tuesday	BATTERY	160260299	37.7639469937934	-122.423384534662	2016-03-30T01:24:00Z	NONE
SUSPICIOUS OCC	Tuesday	INVESTIGATIVE DETENTION	160260302	37.80821200646	-122.41580571059	2016-03-30T01:23:00Z	NONE
ROBBERY	Tuesday	ROBBERY ON THE STREET, STRONGARM	160260318	37.7240376461441	-122.402109488937	2016-03-30T01:35:00Z	NONE
NON-CRIMINAL	Tuesday	AIDED CASE	160260324	37.8096707013239	-122.365565425353	2016-03-30T01:25:00Z	NONE
NON-CRIMINAL	Tuesday	AIDED CASE, MENTAL DISTURBED	160260324	37.8096707013239	-122.365565425353	2016-03-30T01:25:00Z	NONE
NON-CRIMINAL	Sunday	FOUND PROPERTY	160260330	37.7659245297691	-122.466442684206	2016-03-27T21:30:00Z	NONE
LARCENY/THEFT	Tuesday	GRAND THEFT FROM PERSON	160260346	37.7877227389961	-122.412439198419	2016-03-30T01:40:00Z	NONE
VEHICLE THEFT	Sunday	STOLEN AUTOMOBILE	160260352	37.7404669834744	-122.417026976854	2016-03-28T04:30:00Z	NONE
LARCENY/THEFT	Tuesday	PETTY THEFT FROM LOCKED AUTO	160260368	37.7886466255672	-122.412718544555	2016-03-30T01:30:00Z	NONE
SEX OFFENSES, FORCIBLE	Tuesday	SODOMY (ADULT VICTIM)	160260380	37.770049109612	-122.407004255241	2016-03-29T07:01:00Z	NONE
NON-CRIMINAL	Tuesday	AIDED CASE, DOG BITE	160260396	37.7773996401842	-122.407016490971	2016-03-30T01:15:00Z	NONE
VANDALISM	Tuesday	MALICIOUS MISCHIEF, VANDALISM	160260409	37.7533851302761	-122.443428829359	2016-03-30T01:10:00Z	NONE
OTHER OFFENSES	Tuesday	VIOLATION OF FEDERAL STATUTE	160260409	37.7533851302761	-122.443428829359	2016-03-30T01:10:00Z	NONE
DRUG/NARCOTIC	Tuesday	POSSESSION OF CONTROLLED SUBSTANCE FOR SALE	160260415	37.7827931071006	-122.414056291891	2016-03-30T01:46:00Z	ARREST, BOOKED
DRUG/NARCOTIC	Tuesday	TRANSPORTAION OF CONTROLLED SUBSTANCE	160260415	37.7827931071006	-122.414056291891	2016-03-30T01:46:00Z	ARREST, BOOKED
NON-CRIMINAL	Tuesday	STAY AWAY OR COURT ORDER, NON-DV RELATED	160260415	37.7827931071006	-122.414056291891	2016-03-30T01:46:00Z	ARREST, BOOKED
LARCENY/THEFT	Tuesday	GRAND THEFT FROM LOCKED AUTO	160260421	37.8054440413944	-122.422857719558	2016-03-29T23:00:00Z	NONE
NON-CRIMINAL	Tuesday	AIDED CASE, MENTAL DISTURBED	160260437	37.7292804432175	-122.392625489263	2016-03-30T02:24:00Z	NONE
LARCENY/THEFT	Tuesday	PETTY THEFT FROM A BUILDING	160260443	37.7389000144845	-122.468117499815	2016-03-30T01:40:00Z	NONE
LARCENY/THEFT	Tuesday	GRAND THEFT FROM A BUILDING	160260459	37.7868849113107	-122.408201657254	2016-03-29T13:00:00Z	NONE
SUSPICIOUS OCC	Tuesday	SUSPICIOUS OCCURRENCE	160260465	37.8084350175869	-122.410774214375	2016-03-29T20:10:00Z	NONE
LARCENY/THEFT	Tuesday	PETTY THEFT FROM A BUILDING	160260471	37.7594227506297	-122.419058868103	2016-03-30T01:24:00Z	NONE
BURGLARY	Tuesday	BURGLARY, HOT PROWL, UNLAWFUL ENTRY	160260487	37.7365100718845	-122.414226623934	2016-03-29T23:30:00Z	NONE
LARCENY/THEFT	Tuesday	GRAND THEFT OF PROPERTY	160260534	37.7097090914697	-122.462911919262	2016-03-30T02:30:00Z	EXCEPTIONAL CLEARANCE
NON-CRIMINAL	Tuesday	CASE CLOSURE	160260534	37.7097090914697	-122.462911919262	2016-03-30T02:30:00Z	EXCEPTIONAL CLEARANCE
ASSAULT	Tuesday	BATTERY	160260562	37.7804777480508	-122.412515341356	2016-03-30T02:00:00Z	NONE
DRUG/NARCOTIC	Tuesday	POSSESSION OF BASE/ROCK COCAINE	160260578	37.7846595655176	-122.418641097069	2016-03-30T02:42:00Z	ARREST, BOOKED
DRUG/NARCOTIC	Tuesday	POSSESSION OF NARCOTICS PARAPHERNALIA	160260578	37.7846595655176	-122.418641097069	2016-03-30T02:42:00Z	ARREST, BOOKED
OTHER OFFENSES	Monday	LOST/STOLEN LICENSE PLATE	160260584	37.7252253304287	-122.388923737371	2016-03-22T00:00:00Z	NONE
ASSAULT	Tuesday	INFLICT INJURY ON COHABITEE	160260590	37.7865685406761	-122.413988841812	2016-03-30T02:15:00Z	ARREST, BOOKED
SECONDARY CODES	Tuesday	DOMESTIC VIOLENCE	160260590	37.7865685406761	-122.413988841812	2016-03-30T02:15:00Z	ARREST, BOOKED
ASSAULT	Tuesday	AGGRAVATED ASSAULT WITH A DEADLY WEAPON	160260603	37.7804777480508	-122.412515341356	2016-03-30T02:50:00Z	NONE
LARCENY/THEFT	Tuesday	GRAND THEFT FROM PERSON	160260603	37.7804777480508	-122.412515341356	2016-03-30T02:50:00Z	NONE
LARCENY/THEFT	Tuesday	GRAND THEFT FROM LOCKED AUTO	160260619	37.7827317884887	-122.406481972743	2016-03-29T23:30:00Z	NONE
ASSAULT	Tuesday	THREATS AGAINST LIFE	160260625	37.7894107633457	-122.422139511488	2016-03-29T23:00:00Z	NONE
LARCENY/THEFT	Monday	GRAND THEFT OF PROPERTY	160260631	37.7608251412084	-122.405471196876	2016-03-29T05:30:00Z	NONE
ASSAULT	Tuesday	INFLICT INJURY ON COHABITEE	160260647	37.7553898296702	-122.388004140125	2016-03-30T03:00:00Z	NONE
LARCENY/THEFT	Tuesday	GRAND THEFT FROM LOCKED AUTO	160260653	37.7850736197499	-122.411141948101	2016-03-30T01:30:00Z	NONE
DRUG/NARCOTIC	Tuesday	POSSESSION OF METH-AMPHETAMINE	160260669	37.7866181600998	-122.421572274151	2016-03-30T03:34:00Z	ARREST, BOOKED
DRUG/NARCOTIC	Tuesday	POSSESSION OF NARCOTICS PARAPHERNALIA	160260669	37.7866181600998	-122.421572274151	2016-03-30T03:34:00Z	ARREST, BOOKED
WARRANTS	Tuesday	WARRANT ARREST	160260669	37.7866181600998	-122.421572274151	2016-03-30T03:34:00Z	ARREST, BOOKED
DRUG/NARCOTIC	Tuesday	POSSESSION OF BASE/ROCK COCAINE FOR SALE	160260681	37.7764354063246	-122.415064887666	2016-03-30T03:00:00Z	ARREST, BOOKED
OTHER OFFENSES	Tuesday	RESISTING ARREST	160260681	37.7764354063246	-122.415064887666	2016-03-30T03:00:00Z	ARREST, BOOKED
ASSAULT	Tuesday	THREAT OR FORCE TO RESIST EXECUTIVE OFFICER	160260681	37.7764354063246	-122.415064887666	2016-03-30T03:00:00Z	ARREST, BOOKED
LARCENY/THEFT	Sunday	PETTY THEFT FROM A BUILDING	160260697	37.7762209908405	-122.411609760643	2016-03-20T21:00:00Z	NONE
ASSAULT	Tuesday	BATTERY	160260700	37.783287873572	-122.408953598279	2016-03-30T03:40:00Z	NONE
VEHICLE THEFT	Monday	STOLEN AUTOMOBILE	160260716	37.7755050409692	-122.441301511051	2016-03-29T06:00:00Z	NONE
OTHER OFFENSES	Tuesday	STAY AWAY ORDER VIOLATION, DV RELATED	160260722	37.7764944808779	-122.411359138357	2016-03-30T03:00:00Z	NONE
BURGLARY	Sunday	BURGLARY, UNLAWFUL ENTRY	160260744	37.7649357189679	-122.431957685196	2016-03-21T00:00:00Z	NONE
BURGLARY	Sunday	BURGLARY,BLDG. UNDER CONSTRUCTION, FORCIBLE ENTRY	160260744	37.7649357189679	-122.431957685196	2016-03-21T00:00:00Z	NONE
FRAUD	Sunday	ACCESS CARD INFORMATION, THEFT OF	160260744	37.7649357189679	-122.431957685196	2016-03-21T00:00:00Z	NONE
FRAUD	Sunday	CREDIT CARD, THEFT BY USE OF	160260744	37.7649357189679	-122.431957685196	2016-03-21T00:00:00Z	NONE
OTHER OFFENSES	Tuesday	RESISTING ARREST	160260772	37.7208476456315	-122.440103118759	2016-03-30T03:49:00Z	ARREST, BOOKED
OTHER OFFENSES	Tuesday	MISCELLANEOUS INVESTIGATION	160260772	37.7208476456315	-122.440103118759	2016-03-30T03:49:00Z	ARREST, BOOKED
LARCENY/THEFT	Tuesday	PETTY THEFT FROM LOCKED AUTO	160260788	37.7220486455317	-122.436867932617	2016-03-30T02:30:00Z	NONE
LARCENY/THEFT	Tuesday	PETTY THEFT FROM LOCKED AUTO	160260794	37.7976146082072	-122.409164766852	2016-03-30T02:30:00Z	NONE
VEHICLE THEFT	Tuesday	STOLEN AUTOMOBILE	160260807	37.7928412840447	-122.424519835009	2016-03-30T00:00:00Z	UNFOUNDED
LARCENY/THEFT	Tuesday	GRAND THEFT FROM LOCKED AUTO	160260813	37.775420706711	-122.403404791479	2016-03-30T00:45:00Z	NONE
ROBBERY	Tuesday	ATTEMPTED ROBBERY WITH A KNIFE	160260829	37.7535645746594	-122.395635436168	2016-03-30T04:20:00Z	NONE
ASSAULT	Tuesday	CHILD ABUSE (PHYSICAL)	160260829	37.7535645746594	-122.395635436168	2016-03-30T04:20:00Z	NONE
ASSAULT	Tuesday	BATTERY	160260835	37.7987682120412	-122.440957922572	2016-03-30T04:30:00Z	ARREST, BOOKED
MISSING PERSON	Tuesday	MISSING ADULT	160260841	37.7536894274509	-122.487730080606	2016-03-30T01:00:00Z	NONE
WARRANTS	Wednesday	ENROUTE TO OUTSIDE JURISDICTION	160261388	37.7184894490705	-122.393547202541	2016-03-30T09:58:00Z	ARREST, BOOKED
WARRANTS	Wednesday	WARRANT ARREST	160261388	37.7184894490705	-122.393547202541	2016-03-30T09:58:00Z	ARREST, BOOKED
OTHER OFFENSES	Wednesday	TRAFFIC VIOLATION ARREST	160261388	37.7184894490705	-122.393547202541	2016-03-30T09:58:00Z	ARREST, BOOKED
ASSAULT	Wednesday	INFLICT INJURY ON COHABITEE	160261413	37.7798431570931	-122.405112001355	2016-03-30T10:10:00Z	ARREST, BOOKED
OTHER OFFENSES	Wednesday	RESISTING ARREST	160261413	37.7798431570931	-122.405112001355	2016-03-30T10:10:00Z	ARREST, BOOKED
WARRANTS	Wednesday	ENROUTE TO ADULT AUTHORITY	160261413	37.7798431570931	-122.405112001355	2016-03-30T10:10:00Z	ARREST, BOOKED
MISSING PERSON	Tuesday	FOUND PERSON	160260841	37.7536894274509	-122.487730080606	2016-03-30T01:00:00Z	NONE
ROBBERY	Tuesday	ROBBERY, BODILY FORCE	160260863	37.7738119664695	-122.431651599382	2016-03-30T04:07:00Z	NONE
SUSPICIOUS OCC	Tuesday	SUSPICIOUS OCCURRENCE	160260879	37.8016244981347	-122.404014796993	2016-03-30T01:51:00Z	NONE
NON-CRIMINAL	Tuesday	AIDED CASE, MENTAL DISTURBED	160260885	37.7668081482188	-122.428813616546	2016-03-30T04:37:00Z	NONE
DRUG/NARCOTIC	Tuesday	POSSESSION OF METH-AMPHETAMINE	160260891	37.7524089409576	-122.405337194755	2016-03-30T04:30:00Z	ARREST, BOOKED
WARRANTS	Tuesday	ENROUTE TO OUTSIDE JURISDICTION	160260891	37.7524089409576	-122.405337194755	2016-03-30T04:30:00Z	ARREST, BOOKED
SECONDARY CODES	Tuesday	DOMESTIC VIOLENCE	160260904	37.7175185873081	-122.480606348865	2016-03-30T03:13:00Z	JUVENILE BOOKED
ASSAULT	Tuesday	THREATS AGAINST LIFE	160260904	37.7175185873081	-122.480606348865	2016-03-30T03:13:00Z	JUVENILE BOOKED
KIDNAPPING	Tuesday	FALSE IMPRISONMENT	160260904	37.7175185873081	-122.480606348865	2016-03-30T03:13:00Z	JUVENILE BOOKED
WARRANTS	Tuesday	ENROUTE TO OUTSIDE JURISDICTION	160260910	37.7846576329256	-122.414433155063	2016-03-30T04:36:00Z	NONE
OTHER OFFENSES	Tuesday	TRAFFIC VIOLATION ARREST	160260910	37.7846576329256	-122.414433155063	2016-03-30T04:36:00Z	NONE
LARCENY/THEFT	Monday	PETTY THEFT BICYCLE	160260926	37.798630789818	-122.412259604544	2016-03-28T17:30:00Z	NONE
OTHER OFFENSES	Tuesday	DRIVERS LICENSE, SUSPENDED OR REVOKED	160260932	37.7641937790242	-122.433075152403	2016-03-30T05:20:00Z	ARREST, BOOKED
MISSING PERSON	Thursday	MISSING ADULT	160260948	37.7838344374141	-122.412930522059	2016-03-10T22:00:00Z	NONE
NON-CRIMINAL	Tuesday	FOUND PROPERTY	160260954	37.7627436601147	-122.421747650463	2016-03-29T21:00:00Z	NONE
ROBBERY	Monday	ROBBERY, BODILY FORCE	160260960	37.7811340568243	-122.409011206639	2016-03-28T21:00:00Z	NONE
LARCENY/THEFT	Thursday	PETTY THEFT BICYCLE	160260976	37.753151769181	-122.479552078957	2016-03-17T09:39:00Z	NONE
OTHER OFFENSES	Sunday	LOST/STOLEN LICENSE PLATE	160260982	37.7261721213567	-122.383810462082	2016-03-28T05:00:00Z	NONE
LARCENY/THEFT	Tuesday	PETTY THEFT FROM LOCKED AUTO	160260998	37.775420706711	-122.403404791479	2016-03-29T23:50:00Z	NONE
NON-CRIMINAL	Tuesday	AIDED CASE, MENTAL DISTURBED	160261015	37.709691756097	-122.456407784485	2016-03-30T04:23:00Z	NONE
ASSAULT	Tuesday	AGGRAVATED ASSAULT WITH A KNIFE	160261021	37.7755894130051	-122.418698328939	2016-03-30T05:29:00Z	NONE
LARCENY/THEFT	Tuesday	GRAND THEFT FROM PERSON	160261021	37.7755894130051	-122.418698328939	2016-03-30T05:29:00Z	NONE
OTHER OFFENSES	Tuesday	TAMPERING WITH A VEHICLE	160261037	37.7554371875097	-122.418748733523	2016-03-30T05:30:00Z	NONE
SUSPICIOUS OCC	Tuesday	INVESTIGATIVE DETENTION	160261037	37.7554371875097	-122.418748733523	2016-03-30T05:30:00Z	NONE
ROBBERY	Tuesday	ROBBERY ON THE STREET WITH A GUN	160261043	37.7568007930247	-122.440597069904	2016-03-30T05:26:00Z	NONE
VEHICLE THEFT	Monday	STOLEN TRUCK	160261059	37.758918365891	-122.393173541117	2016-03-29T02:30:00Z	NONE
WEAPON LAWS	Tuesday	EXHIBITING DEADLY WEAPON IN A THREATING MANNER	160261065	37.7811192121542	-122.412596970637	2016-03-30T04:44:00Z	ARREST, BOOKED
ASSAULT	Tuesday	THREATS AGAINST LIFE	160261065	37.7811192121542	-122.412596970637	2016-03-30T04:44:00Z	ARREST, BOOKED
WARRANTS	Tuesday	WARRANT ARREST	160261065	37.7811192121542	-122.412596970637	2016-03-30T04:44:00Z	ARREST, BOOKED
VEHICLE THEFT	Tuesday	STOLEN TRUCK	160261071	37.7870966495663	-122.41072162587	2016-03-30T02:30:00Z	NONE
LARCENY/THEFT	Tuesday	PETTY THEFT FROM LOCKED AUTO	160261087	37.7651047966858	-122.396283594618	2016-03-30T03:30:00Z	NONE
WEAPON LAWS	Tuesday	EXHIBITING DEADLY WEAPON IN A THREATING MANNER	160261087	37.7651047966858	-122.396283594618	2016-03-30T03:30:00Z	NONE
EMBEZZLEMENT	Sunday	EMBEZZLEMENT, PETTY THEFT BY EMPLOYEE	160261093	37.7567758426549	-122.409592107162	2016-03-27T07:01:00Z	NONE
OTHER OFFENSES	Tuesday	TRAFFIC VIOLATION	160261106	37.7585356172569	-122.463783615777	2016-03-30T06:16:00Z	ARREST, BOOKED
VEHICLE THEFT	Monday	STOLEN MOTORCYCLE	160261112	37.7782118612449	-122.435052764455	2016-03-28T19:00:00Z	NONE
SUSPICIOUS OCC	Tuesday	INVESTIGATIVE DETENTION	160261128	37.7437944256034	-122.403244815238	2016-03-30T06:27:00Z	NONE
LARCENY/THEFT	Tuesday	GRAND THEFT FROM LOCKED AUTO	160261134	37.7681403836513	-122.422201579793	2016-03-30T04:30:00Z	NONE
SUSPICIOUS OCC	Tuesday	INVESTIGATIVE DETENTION	160261140	37.7784228998869	-122.433407437639	2016-03-30T06:07:00Z	NONE
WARRANTS	Tuesday	ENROUTE TO PROBATION OFFICER	160261156	37.775633673443	-122.412447373124	2016-03-30T06:22:00Z	ARREST, BOOKED
WARRANTS	Tuesday	ENROUTE TO OUTSIDE JURISDICTION	160261156	37.775633673443	-122.412447373124	2016-03-30T06:22:00Z	ARREST, BOOKED
OTHER OFFENSES	Tuesday	DRIVERS LICENSE, SUSPENDED OR REVOKED	160261156	37.775633673443	-122.412447373124	2016-03-30T06:22:00Z	ARREST, BOOKED
NON-CRIMINAL	Tuesday	AIDED CASE, MENTAL DISTURBED	160261162	37.7875949238669	-122.44460446581	2016-03-30T06:34:00Z	NONE
BURGLARY	Friday	BURGLARY OF RESIDENCE, FORCIBLE ENTRY	160261178	37.772647606317	-122.452460550389	2016-03-26T04:40:00Z	NONE
LARCENY/THEFT	Tuesday	PETTY THEFT SHOPLIFTING	160261184	37.774384171507	-122.464944716156	2016-03-30T06:47:00Z	NONE
WARRANTS	Wednesday	ENROUTE TO OUTSIDE JURISDICTION	160261203	37.7152075746582	-122.46717438325	2016-03-30T07:08:00Z	ARREST, BOOKED
LARCENY/THEFT	Wednesday	ATTEMPTED THEFT FROM LOCKED VEHICLE	160261219	37.7613161836641	-122.464044777804	2016-03-30T07:35:00Z	NONE
ASSAULT	Wednesday	AGGRAVATED ASSAULT WITH BODILY FORCE	160261225	37.7515698971242	-122.429660738048	2016-03-30T07:37:00Z	NONE
NON-CRIMINAL	Wednesday	LOST PROPERTY	160261225	37.7515698971242	-122.429660738048	2016-03-30T07:37:00Z	NONE
OTHER OFFENSES	Wednesday	MISCELLANEOUS INVESTIGATION	160261231	37.7643660722829	-122.417339031772	2016-03-30T07:30:00Z	NONE
MISSING PERSON	Tuesday	MISSING ADULT	160261247	37.7768021540039	-122.439037573428	2016-03-30T01:00:00Z	NONE
MISSING PERSON	Tuesday	FOUND PERSON	160261247	37.7768021540039	-122.439037573428	2016-03-30T01:00:00Z	NONE
LARCENY/THEFT	Wednesday	THEFT, DRUNK ROLL, $200-$400	160261253	37.7860492230028	-122.418940110957	2016-03-30T07:43:00Z	NONE
ASSAULT	Wednesday	INFLICT INJURY ON COHABITEE	160261275	37.8010088772343	-122.408525550028	2016-03-30T07:25:00Z	ARREST, BOOKED
ASSAULT	Wednesday	THREATS AGAINST LIFE	160261275	37.8010088772343	-122.408525550028	2016-03-30T07:25:00Z	ARREST, BOOKED
OTHER OFFENSES	Wednesday	DRIVERS LICENSE, SUSPENDED OR REVOKED	160261281	37.7921733284528	-122.422695629365	2016-03-30T08:25:00Z	ARREST, BOOKED
ASSAULT	Wednesday	FALSE IMPRISONMENT	160261297	37.722765398728	-122.428613620046	2016-03-30T07:10:00Z	ARREST, BOOKED
ASSAULT	Wednesday	INFLICT INJURY ON COHABITEE	160261297	37.722765398728	-122.428613620046	2016-03-30T07:10:00Z	ARREST, BOOKED
ASSAULT	Wednesday	CHILD, INFLICTING INJURY RESULTING IN TRAUMATIC CONDITION	160261297	37.722765398728	-122.428613620046	2016-03-30T07:10:00Z	ARREST, BOOKED
LARCENY/THEFT	Wednesday	GRAND THEFT FROM LOCKED AUTO	160261300	37.7800356268394	-122.409795194505	2016-03-30T09:04:00Z	NONE
VEHICLE THEFT	Wednesday	STOLEN AUTOMOBILE	160261322	37.7851160049429	-122.418751252829	2016-03-30T08:55:00Z	NONE
OTHER OFFENSES	Wednesday	VIOLATION OF MUNICIPAL POLICE CODE	160261338	37.7718254753062	-122.448161924701	2016-03-30T09:15:00Z	ARREST, BOOKED
MISSING PERSON	Tuesday	MISSING ADULT	160261344	37.7755529016833	-122.440483106998	2016-03-29T18:30:00Z	NONE
MISSING PERSON	Tuesday	FOUND PERSON	160261344	37.7755529016833	-122.440483106998	2016-03-29T18:30:00Z	NONE
ROBBERY	Wednesday	ROBBERY, ARMED WITH A KNIFE	160261350	37.7751462916539	-122.419257894814	2016-03-30T09:20:00Z	NONE
ASSAULT	Wednesday	ATTEMPTED HOMICIDE WITH A DANGEROUS WEAPON	160261366	37.7984492073309	-122.401640262351	2016-03-30T09:44:00Z	ARREST, BOOKED
SUSPICIOUS OCC	Tuesday	SUSPICIOUS OCCURRENCE	160261372	37.7681694346175	-122.435637436721	2016-03-30T05:30:00Z	NONE
VANDALISM	Wednesday	MALICIOUS MISCHIEF, BREAKING WINDOWS	160261394	37.7206664009232	-122.46993389202	2016-03-30T10:15:00Z	NONE
LARCENY/THEFT	Wednesday	PETTY THEFT FROM LOCKED AUTO	160261407	37.7371029764367	-122.415029282105	2016-03-30T10:10:00Z	NONE
WARRANTS	Wednesday	ENROUTE TO OUTSIDE JURISDICTION	160261429	37.7892026281082	-122.423785184867	2016-03-30T10:53:00Z	ARREST, BOOKED
WARRANTS	Wednesday	WARRANT ARREST	160261429	37.7892026281082	-122.423785184867	2016-03-30T10:53:00Z	ARREST, BOOKED
ASSAULT	Wednesday	FALSE IMPRISONMENT	160261435	37.7727234013654	-122.410416664036	2016-03-30T11:14:00Z	NONE
WEAPON LAWS	Wednesday	EXHIBITING DEADLY WEAPON IN A THREATING MANNER	160261435	37.7727234013654	-122.410416664036	2016-03-30T11:14:00Z	NONE
ASSAULT	Wednesday	INFLICT INJURY ON COHABITEE	160261435	37.7727234013654	-122.410416664036	2016-03-30T11:14:00Z	NONE
OTHER OFFENSES	Wednesday	INJURY TO TELEGRAPH/TELEPHONE LINES	160261435	37.7727234013654	-122.410416664036	2016-03-30T11:14:00Z	NONE
ASSAULT	Wednesday	BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP	160261441	37.7345025151708	-122.382247020863	2016-03-30T11:39:00Z	NONE
SUICIDE	Wednesday	ATTEMPTED SUICIDE	160261457	37.785130170422	-122.477644503401	2016-03-30T11:38:00Z	NONE
ASSAULT	Tuesday	AGGRAVATED ASSAULT WITH A DEADLY WEAPON	160261463	37.7649778918035	-122.420901749456	2016-03-30T03:40:00Z	NONE
ASSAULT	Tuesday	THREATS AGAINST LIFE	160261463	37.7649778918035	-122.420901749456	2016-03-30T03:40:00Z	NONE
VEHICLE THEFT	Tuesday	STOLEN AUTOMOBILE	160261479	37.7764834711805	-122.459586266903	2016-03-30T02:30:00Z	NONE
BURGLARY	Tuesday	BURGLARY, FORCIBLE ENTRY	160261485	37.7978600158663	-122.403050904257	2016-03-30T00:30:00Z	NONE
NON-CRIMINAL	Tuesday	FOUND PROPERTY	160261485	37.7978600158663	-122.403050904257	2016-03-30T00:30:00Z	NONE
BURGLARY	Tuesday	BURGLARY OF STORE, FORCIBLE ENTRY	160261491	37.7391460959559	-122.416820868342	2016-03-30T01:50:00Z	NONE
NON-CRIMINAL	Wednesday	AIDED CASE -PROPERTY FOR DESTRUCTION	160261504	37.7800332991006	-122.464279879446	2016-03-30T13:05:00Z	NONE
LARCENY/THEFT	Wednesday	PETTY THEFT FROM UNLOCKED AUTO	160261526	37.7700363945073	-122.450378709035	2016-03-30T11:00:00Z	NONE
VANDALISM	Tuesday	MALICIOUS MISCHIEF, VANDALISM OF VEHICLES	160261532	37.783287873572	-122.408953598279	2016-03-30T05:30:00Z	NONE
DISORDERLY CONDUCT	Wednesday	MAINTAINING A PUBLIC NUISANCE	160261548	37.7686919813508	-122.411762036037	2016-03-30T12:39:00Z	NONE
TRESPASS	Wednesday	LODGING WITHOUT PERMISSION	160261548	37.7686919813508	-122.411762036037	2016-03-30T12:39:00Z	NONE
DISORDERLY CONDUCT	Wednesday	COMMITTING PUBLIC NUISANCE	160261554	37.7818000445126	-122.42146734492	2016-03-30T14:08:00Z	NONE
TRESPASS	Wednesday	LODGING WITHOUT PERMISSION	160261554	37.7818000445126	-122.42146734492	2016-03-30T14:08:00Z	NONE
OTHER OFFENSES	Wednesday	LOST/STOLEN LICENSE PLATE	160261560	37.7522731644848	-122.417878226786	2016-03-30T12:30:00Z	NONE
